date,SPY,IWM,QQQ,MDY,TLT,GLD,USO
2006-07-21,0.9595951444591855,0.8921972110444546,0.8453393827240322,0.9041880297809476,1.0126912316784167,1.0354026957109361,1.0220523386361098
2006-07-24,0.9770912918836624,0.9206670220310653,0.8621516904731847,0.9254649389780105,1.0120978177371673,1.0258389421972223,1.0316083744778899
2006-07-25,0.9805751654520031,0.922939579660961,0.8671239119256338,0.9327654793637844,1.009130964237117,1.0327181344440164,1.0144075772610825
2006-07-26,0.9818914554241737,0.9209342044971657,0.8664136678870137,0.9334607140214947,1.0128085595745004,1.0402684830087878,1.0169068153871497
2006-07-27,0.980962262515152,0.9121125375560553,0.8607308431684684,0.9261599814757823,1.0112668652544605,1.0553691801383305,1.0244046419293458
2006-07-28,0.9907946078978677,0.93122650500286,0.8787265488605817,0.9405528889805566,1.017081875052565,1.0588926548002273,1.0070567977157123
2006-07-31,0.9897880755549483,0.9313603473472504,0.878490074544833,0.9411095122692523,1.0183875442745247,1.0597315681952044,1.02205233863611
2006-08-01,0.9849105725805393,0.9167909301597212,0.8638088581390168,0.9349903071324328,1.0182921973417736,1.079194653381621,1.0313143926482329
2006-08-02,0.9915687220454334,0.9289543868178097,0.873516929364588,0.9424304196869142,1.0221051377583006,1.0864094237874038,1.04557492291249
2006-08-03,0.9942005821811861,0.9401818887326906,0.8789636389948609,0.949244475161567,1.0223440456056703,1.0758389998017133,1.037341973550159
2006-08-04,0.9924976750182589,0.9305581721705982,0.8749380332603587,0.9435430897844899,1.0285390017601346,1.078523497063644,1.0263158042321037
2006-08-07,0.990175012660633,0.9269490744318496,0.8692552598600243,0.9390232958696186,1.0291344336258867,1.0822147928075299,1.0585122545333032
2006-08-08,0.9863816213992372,0.9141175360528399,0.8638088581390168,0.9294975433953192,1.0268719078460005,1.0733221956117933,1.0482212080353828
2006-08-09,0.9830523467199599,0.9048954720795892,0.8649925639912429,0.9223354222186214,1.023533828306191,1.0843959548334723,1.0463099335686301
2006-08-10,0.986072103706182,0.9129147755105423,0.871149825569401,0.9299144664086818,1.0219862243501077,1.0612416379081593,1.0232284902827276
2006-08-11,0.9832849248727774,0.9035583041923855,0.8649925639912429,0.9216400594542855,1.017577347586703,1.0521812196304337,1.0251397647494802
2006-08-14,0.9840593589352714,0.9089050296283132,0.8706757479372644,0.9221272489518482,1.01579083578325,1.0444631139886627,1.0083798841951612
2006-08-15,0.9958266297826076,0.927884903619387,0.8926971106820908,0.9370763313721283,1.02436968146269,1.040436240085788,1.002793332119718
2006-08-16,1.0041104269552634,0.9412508697084326,0.9137713445268613,0.951817240525635,1.031280424265744,1.048489987891537,0.9864745925558767
2006-08-17,1.0066653475507787,0.9427214404951814,0.917086398313478,0.9495222743794122,1.0309226750789136,1.02399329432528,0.971038022808996
2006-08-18,1.011774788848149,0.948201568830654,0.9185071942999834,0.9543202518320054,1.0339012757823187,1.0241611154072692,0.9729491851117542
2006-08-21,1.0074395416770767,0.9380434873363608,0.9097463546108896,0.945906592975466,1.037595086584456,1.0476510104915708,0.9911790869783537
2006-08-22,1.0073618023495188,0.9411175923645578,0.909982521017373,0.9460455886643576,1.037952979908751,1.0411073964037656,0.9857395818997362
2006-08-23,1.00457446355865,0.9302909897044978,0.9031159391283907,0.9390232958696186,1.0384292821601133,1.037416164664869,0.9703028999888611
2006-08-24,1.0037231699346505,0.9286868276846987,0.9057210567856528,0.9331824664304598,1.0403347794404916,1.0360738520289143,0.9813290693069164
2006-08-25,1.0049620404941915,0.9302909897044978,0.9073784297243286,0.9334607140214947,1.0418844013210775,1.036409430187903,0.9783888023543662
2006-08-28,1.0097617241623105,0.9401818887326906,0.9142451142497326,0.9419433582959771,1.0428386634046436,1.0234899590892919,0.9538371134281941
2006-08-29,1.0109233352666855,0.9523449687237686,0.917086398313478,0.9464627678909712,1.0442679305023919,1.0224832246123259,0.9436931139270995
2006-08-30,1.0115425306102597,0.9596966926564812,0.9213490941822594,0.9491053513660491,1.0470087764581433,1.0305369084130855,0.9533960846017109
2006-08-31,1.0113880116999283,0.9592954167346498,0.9204015547365165,0.9524430413922116,1.049510426291596,1.04513427030664,0.9526610739455705
2006-09-01,1.0174260860551958,0.959964189011757,0.9253742893710744,0.9568927609828213,1.0498697609905356,1.0426174661167198,0.9372243920346954
2006-09-05,1.0193617313284047,0.9686518252749716,0.934371500739495,0.9606476302355976,1.0432893812560613,1.0630872857801024,0.9307557262242887
2006-09-06,1.0103809195058846,0.9480678520419339,0.9156659102362379,0.9461852248863775,1.0418538441786083,1.054698023820354,0.9144369866604474
2006-09-07,1.0057360746630253,0.9396472099113145,0.9114034196403,0.9389535418119209,1.0438878400085674,1.0276845900691662,0.9098794831527989
2006-09-08,1.0086005929303277,0.9432558682052177,0.916850026634151,0.9393011591407759,1.0447253507459076,1.017449680237475,0.8953249710588844
2006-09-11,1.009607045294515,0.9420532332185904,0.922532594761642,0.9389535418119207,1.0437687103941775,0.9815436492905506,0.8825345742709023
2006-09-12,1.0195166501323965,0.9642412429157569,0.939581428144754,0.9538331904410678,1.0490322502531952,0.9785235098646421,0.8638635874958225
2006-09-13,1.0236197190443115,0.972394828135946,0.9459747534929737,0.9613431851598722,1.0495106424977925,0.9835570542394932,0.8673919863536789
2006-09-14,1.0236972984144053,0.9689193216302475,0.9469219850294512,0.9568927609828211,1.0471184650686096,0.959563759914214,0.8548956835593485
2006-09-15,1.0260999395040866,0.9711914398152977,0.950309910675522,0.9548018046380361,1.0462803057126793,0.9630872985811003,0.8532785030862475
2006-09-18,1.0274994873363272,0.9709238179043517,0.9505470008098011,0.9556381487439622,1.044606221131518,0.9770134401516881,0.8573949216854156
2006-09-19,1.0249337696119845,0.9666468267781869,0.9441500831868197,0.9517345476987403,1.0563295697359754,0.9550335507753515,0.826962698854143
2006-09-20,1.0303764023070983,0.9796124586129276,0.957891663151369,0.9626083021420386,1.0578847409089438,0.9607382514681798,0.8093208167288551
2006-09-21,1.0253998856624045,0.9690533523081433,0.9519688231605241,0.9509677654905729,1.0675741657521747,0.9723154739358256,0.8216701286083569
2006-09-22,1.0222895127727634,0.9562213117064529,0.9446239555461127,0.9421157257608651,1.0728384983672472,0.9815436492905508,0.8032931797449315
2006-09-25,1.0301435842180846,0.9675827187435594,0.961208769666421,0.9507590797972967,1.080375662590916,0.9815436492905508,0.8184357676621549
2006-09-26,1.0386968297390358,0.9706802399042411,0.9659473906229308,0.9602384576730901,1.0758294228238652,0.9855705231934252,0.8147603778894698
2006-09-27,1.0399410588736242,0.9777866908352961,0.964762658406487,0.966581529138332,1.0727188642717318,1.0035235386668873,0.8403411153834367
2006-09-28,1.039552122299638,0.9738982945082766,0.9673688024279666,0.9657452490857186,1.0709244969764649,1.0031879605078986,0.8328433449232379
2006-09-29,1.0386968297390358,0.9654507206864078,0.9631037459214847,0.9594022416737895,1.0696084498570628,0.9978188379740589,0.8379888681721981
2006-10-02,1.0348089036163504,0.9563323656967093,0.9510206678962506,0.9522924520536928,1.072538620372404,0.9924497154402191,0.8131432534983659
2006-10-03,1.0369860846603671,0.9549914939172358,0.9550488395412969,0.9514559157878281,1.0710973898651044,0.9582215112832486,0.7827110306670932
2006-10-04,1.0491161390363073,0.9781890339803236,0.9785043410074582,0.9658151312500417,1.0789047397659342,0.9458053754206258,0.794472266723286
2006-10-05,1.05113792140394,0.9906601648081391,0.9832427566911245,0.97724627762179,1.0713378832245832,0.9550335507753511,0.8025581130067938
